 ******* Program HYDRUS
 ******* 
 None                                                                    
 Date:  12. 9.2023    Time:  13:49:36
 Units: L = cm   , T = days , M = mmol 

       Time          rTop        rRoot        vTop         vRoot        vBot       sum(rTop)   sum(rRoot)    sum(vTop)   sum(vRoot)    sum(vBot)      hTop         hRoot        hBot        RunOff    sum(RunOff)     Volume     sum(Infil)    sum(Evap) TLevel Cum(WTrans)  SnowLayer
        [T]         [L/T]        [L/T]        [L/T]        [L/T]        [L/T]         [L]          [L]          [L]         [L]           [L]         [L]           [L]         [L]          [L/T]         [L]          [L]          [L]          [L]

      84.0000 -0.30000E-01  0.98486E-01 -0.30000E-01  0.98486E-01 -0.70060E-01 -0.15080E+02  0.61359E+01 -0.15084E+02  0.61359E+01 -0.14747E+01 -0.15826E+03 -0.15124E+03 -0.25033E+03  0.00000E+00  0.00000E+00  0.20155E+02  0.16970E+02  0.18937E+01    445  0.00000E+00      0.000
      85.0000 -0.10000E-01  0.12313E+00 -0.99998E-02  0.12313E+00 -0.10803E+00 -0.15090E+02  0.62591E+01 -0.15094E+02  0.62591E+01 -0.15646E+01 -0.18689E+03 -0.17673E+03 -0.21993E+03  0.00000E+00  0.00000E+00  0.19952E+02  0.16980E+02  0.18937E+01    458  0.00000E+00      0.000
      86.0000  0.00000E+00  0.18419E+00 -0.73249E-06  0.18419E+00 -0.13551E+00 -0.15090E+02  0.64433E+01 -0.15095E+02  0.64433E+01 -0.16926E+01 -0.21165E+03 -0.19765E+03 -0.20160E+03  0.00000E+00  0.00000E+00  0.19655E+02  0.16980E+02  0.18937E+01    461  0.00000E+00      0.000
      87.0000  0.00000E+00  0.19834E+00  0.45635E-06  0.19834E+00 -0.14603E+00 -0.15090E+02  0.66416E+01 -0.15095E+02  0.66416E+01 -0.18368E+01 -0.23355E+03 -0.21705E+03 -0.19479E+03  0.00000E+00  0.00000E+00  0.19318E+02  0.16980E+02  0.18937E+01    463  0.00000E+00      0.000
      88.0000  0.16490E-01  0.19387E+00  0.16491E-01  0.19387E+00 -0.14735E+00 -0.15073E+02  0.68355E+01 -0.15078E+02  0.68355E+01 -0.19841E+01 -0.25758E+03 -0.23597E+03 -0.19352E+03  0.00000E+00  0.00000E+00  0.18958E+02  0.16980E+02  0.19102E+01    465  0.00000E+00      0.000
      89.0000  0.00000E+00  0.11891E+00  0.18738E-02  0.11891E+00 -0.14335E+00 -0.15073E+02  0.69544E+01 -0.15076E+02  0.69544E+01 -0.21275E+01 -0.27502E+03 -0.25228E+03 -0.19637E+03  0.00000E+00  0.00000E+00  0.18620E+02  0.16980E+02  0.19121E+01    466  0.00000E+00      0.000
      90.0000 -0.50000E-01  0.13656E+00 -0.49999E-01  0.13656E+00 -0.13729E+00 -0.15123E+02  0.70909E+01 -0.15126E+02  0.70909E+01 -0.22674E+01 -0.27200E+03 -0.25801E+03 -0.20002E+03  0.00000E+00  0.00000E+00  0.18394E+02  0.17030E+02  0.19121E+01    479  0.00000E+00      0.000
      91.0000 -0.70000E-01  0.13702E+00 -0.69999E-01  0.13702E+00 -0.13008E+00 -0.15193E+02  0.72280E+01 -0.15196E+02  0.72280E+01 -0.24007E+01 -0.27217E+03 -0.26242E+03 -0.20488E+03  0.00000E+00  0.00000E+00  0.18194E+02  0.17100E+02  0.19121E+01    492  0.00000E+00      0.000
      92.0000 -0.57984E-01  0.23247E+00 -0.57983E-01  0.23247E+00 -0.12247E+00 -0.15251E+02  0.74604E+01 -0.15254E+02  0.74604E+01 -0.25264E+01 -0.29229E+03 -0.27845E+03 -0.21002E+03  0.00000E+00  0.00000E+00  0.17895E+02  0.17170E+02  0.19241E+01    505  0.00000E+00      0.000
      93.0000 -0.80000E-01  0.25734E+00 -0.80001E-01  0.25734E+00 -0.11480E+00 -0.15331E+02  0.77178E+01 -0.15334E+02  0.77178E+01 -0.26445E+01 -0.30479E+03 -0.29324E+03 -0.21521E+03  0.00000E+00  0.00000E+00  0.17599E+02  0.17250E+02  0.19241E+01    518  0.00000E+00      0.000
      94.0000 -0.14000E+00  0.73606E-01 -0.14000E+00  0.73606E-01 -0.10700E+00 -0.15471E+02  0.77914E+01 -0.15474E+02  0.77914E+01 -0.27549E+01 -0.27706E+03 -0.28107E+03 -0.22047E+03  0.00000E+00  0.00000E+00  0.17554E+02  0.17390E+02  0.19241E+01    531  0.00000E+00      0.000
      95.0000  0.51969E-01  0.24592E+00  0.51969E-01  0.24592E+00 -0.99311E-01 -0.15419E+02  0.80373E+01 -0.15424E+02  0.80373E+01 -0.28567E+01 -0.34923E+03 -0.31046E+03 -0.22567E+03  0.00000E+00  0.00000E+00  0.17197E+02  0.17390E+02  0.19750E+01    534  0.00000E+00      0.000
      96.0000  0.34689E-01  0.29424E+00  0.34689E-01  0.29424E+00 -0.91869E-01 -0.15385E+02  0.83315E+01 -0.15389E+02  0.83315E+01 -0.29502E+01 -0.40637E+03 -0.34838E+03 -0.23071E+03  0.00000E+00  0.00000E+00  0.16791E+02  0.17390E+02  0.20093E+01    536  0.00000E+00      0.000
      97.0000 -0.20000E+00  0.27141E+00 -0.20000E+00  0.27141E+00 -0.84375E-01 -0.15585E+02  0.86029E+01 -0.15589E+02  0.86029E+01 -0.30379E+01 -0.33167E+03 -0.34508E+03 -0.23577E+03  0.00000E+00  0.00000E+00  0.16631E+02  0.17590E+02  0.20093E+01    549  0.00000E+00      0.000
      98.0000  0.00000E+00  0.19039E+00 -0.22398E-06  0.19039E+00 -0.76414E-01 -0.15585E+02  0.87933E+01 -0.15589E+02  0.87933E+01 -0.31173E+01 -0.40603E+03 -0.36787E+03 -0.24116E+03  0.00000E+00  0.00000E+00  0.16341E+02  0.17590E+02  0.20098E+01    553  0.00000E+00      0.000
      99.0000  0.22755E-01  0.28885E+00  0.22755E-01  0.28885E+00 -0.71644E-01 -0.15562E+02  0.90822E+01 -0.15567E+02  0.90822E+01 -0.31899E+01 -0.48136E+03 -0.40782E+03 -0.24782E+03  0.00000E+00  0.00000E+00  0.15990E+02  0.17590E+02  0.20318E+01    555  0.00000E+00      0.000
     100.0000  0.00000E+00  0.29480E+00 -0.46566E-07  0.29480E+00 -0.67727E-01 -0.15562E+02  0.93770E+01 -0.15567E+02  0.93770E+01 -0.32586E+01 -0.54795E+03 -0.45344E+03 -0.25432E+03  0.00000E+00  0.00000E+00  0.15629E+02  0.17590E+02  0.20318E+01    557  0.00000E+00      0.000
     101.0000  0.23198E-01  0.30577E+00  0.22924E-01  0.30577E+00 -0.63857E-01 -0.15539E+02  0.96827E+01 -0.15544E+02  0.96827E+01 -0.33224E+01 -0.67942E+03 -0.51357E+03 -0.26074E+03  0.00000E+00  0.00000E+00  0.15248E+02  0.17590E+02  0.20547E+01    558  0.00000E+00      0.000
     102.0000  0.35664E-01  0.30954E+00  0.35570E-01  0.30954E+00 -0.59997E-01 -0.15503E+02  0.99923E+01 -0.15508E+02  0.99923E+01 -0.33824E+01 -0.91604E+03 -0.59825E+03 -0.26715E+03  0.00000E+00  0.00000E+00  0.14846E+02  0.17590E+02  0.20902E+01    559  0.00000E+00      0.000
     103.0000  0.22710E-01  0.34100E+00  0.21923E-01  0.34100E+00 -0.56123E-01 -0.15480E+02  0.10333E+02 -0.15486E+02  0.10333E+02 -0.34385E+01 -0.12237E+04 -0.70507E+03 -0.27357E+03  0.00000E+00  0.00000E+00  0.14458E+02  0.17590E+02  0.21122E+01    560  0.00000E+00      0.000
     104.0000  0.30160E-01  0.34132E+00  0.31906E-01  0.33748E+00 -0.52262E-01 -0.15450E+02  0.10675E+02 -0.15455E+02  0.10671E+02 -0.34908E+01 -0.23385E+04 -0.89910E+03 -0.27999E+03  0.00000E+00  0.00000E+00  0.14034E+02  0.17590E+02  0.21441E+01    561  0.00000E+00      0.000
     105.0000  0.20497E-01  0.35184E+00  0.26197E-01  0.31526E+00 -0.48392E-01 -0.15430E+02  0.11026E+02 -0.15428E+02  0.10986E+02 -0.35392E+01 -0.61954E+04 -0.12535E+04 -0.28641E+03  0.00000E+00  0.00000E+00  0.13628E+02  0.17590E+02  0.21703E+01    562  0.00000E+00      0.000
     106.0000  0.99120E-02  0.33299E+00  0.10991E-01  0.26367E+00 -0.44520E-01 -0.15420E+02  0.11359E+02 -0.15417E+02  0.11250E+02 -0.35837E+01 -0.10377E+05 -0.17375E+04 -0.29284E+03  0.00000E+00  0.00000E+00  0.13258E+02  0.17590E+02  0.21813E+01    563  0.00000E+00      0.000
     107.0000  0.57780E-02  0.35908E+00  0.57780E-02  0.24337E+00 -0.40599E-01 -0.15414E+02  0.11719E+02 -0.15412E+02  0.11493E+02 -0.36243E+01 -0.13528E+05 -0.22239E+04 -0.29933E+03  0.00000E+00  0.00000E+00  0.12948E+02  0.17590E+02  0.21870E+01    564  0.00000E+00      0.000
     108.0000  0.00000E+00  0.15857E+00 -0.23283E-09  0.10807E+00 -0.36745E-01 -0.15414E+02  0.11877E+02 -0.15412E+02  0.11601E+02 -0.36611E+01 -0.10582E+05 -0.25785E+04 -0.30628E+03  0.00000E+00  0.00000E+00  0.12668E+02  0.17590E+02  0.21870E+01    565  0.00000E+00      0.000
     109.0000  0.35080E-02  0.32636E+00  0.35080E-02  0.19445E+00 -0.34788E-01 -0.15411E+02  0.12203E+02 -0.15408E+02  0.11796E+02 -0.36958E+01 -0.13299E+05 -0.27636E+04 -0.31450E+03  0.00000E+00  0.00000E+00  0.12522E+02  0.17590E+02  0.21905E+01    566  0.00000E+00      0.000
     110.0000  0.00000E+00  0.34914E+00  0.69849E-09  0.18653E+00 -0.32938E-01 -0.15411E+02  0.12553E+02 -0.15408E+02  0.11982E+02 -0.37288E+01 -0.11184E+05 -0.30211E+04 -0.32225E+03  0.00000E+00  0.00000E+00  0.12294E+02  0.17590E+02  0.21905E+01    567  0.00000E+00      0.000
     111.0000  0.12679E-01  0.33452E+00  0.12679E-01  0.16381E+00 -0.31168E-01 -0.15398E+02  0.12887E+02 -0.15395E+02  0.12146E+02 -0.37600E+01 -0.57607E+05 -0.42027E+04 -0.32967E+03  0.00000E+00  0.00000E+00  0.12064E+02  0.17590E+02  0.22032E+01    568  0.00000E+00      0.000
     112.0000  0.29382E-01  0.33606E+00  0.59645E-02  0.15091E+00 -0.29458E-01 -0.15369E+02  0.13223E+02 -0.15389E+02  0.12297E+02 -0.37894E+01 -0.10000E+06 -0.52946E+04 -0.33679E+03  0.00000E+00  0.00000E+00  0.11865E+02  0.17590E+02  0.22092E+01    569  0.00000E+00      0.000
     113.0000  0.46220E-02  0.36682E+00  0.31472E-02  0.14893E+00 -0.27818E-01 -0.15364E+02  0.13590E+02 -0.15386E+02  0.12446E+02 -0.38172E+01 -0.10000E+06 -0.56117E+04 -0.34372E+03  0.00000E+00  0.00000E+00  0.11683E+02  0.17590E+02  0.22123E+01    570  0.00000E+00      0.000
     114.0000  0.00000E+00  0.12233E+00  0.23283E-09  0.51637E-01 -0.26219E-01 -0.15364E+02  0.13712E+02 -0.15386E+02  0.12497E+02 -0.38434E+01 -0.53364E+05 -0.50590E+04 -0.35043E+03  0.00000E+00  0.00000E+00  0.11508E+02  0.17590E+02  0.22123E+01    571  0.00000E+00      0.000
     115.0000 -0.18000E+00  0.27804E+00 -0.18000E+00  0.15808E+00 -0.24639E-01 -0.15544E+02  0.13990E+02 -0.15566E+02  0.12637E+02 -0.38688E+01 -0.10421E+04 -0.32432E+04 -0.35703E+03  0.00000E+00  0.00000E+00  0.11526E+02  0.17770E+02  0.22123E+01    594  0.00000E+00      0.000
     116.0000  0.20311E-01  0.35476E+00  0.22735E-01  0.17310E+00 -0.23102E-01 -0.15524E+02  0.14345E+02 -0.15545E+02  0.12827E+02 -0.38925E+01 -0.55602E+04 -0.36528E+04 -0.36347E+03  0.00000E+00  0.00000E+00  0.11291E+02  0.17770E+02  0.22336E+01    600  0.00000E+00      0.000
     117.0000  0.10491E-01  0.37722E+00  0.10491E-01  0.13523E+00 -0.21589E-01 -0.15513E+02  0.14722E+02 -0.15534E+02  0.12977E+02 -0.39146E+01 -0.13949E+05 -0.43714E+04 -0.36981E+03  0.00000E+00  0.00000E+00  0.11095E+02  0.17770E+02  0.22452E+01    603  0.00000E+00      0.000
     118.0000  0.26948E-01  0.40030E+00  0.65941E-02  0.11876E+00 -0.20086E-01 -0.15486E+02  0.15123E+02 -0.15517E+02  0.13099E+02 -0.39351E+01 -0.10000E+06 -0.63421E+04 -0.37610E+03  0.00000E+00  0.00000E+00  0.10928E+02  0.17770E+02  0.22619E+01    605  0.00000E+00      0.000
     119.0000 -0.30000E-01  0.34654E+00 -0.30414E-01  0.10708E+00 -0.18551E-01 -0.15516E+02  0.15469E+02 -0.15548E+02  0.13203E+02 -0.39543E+01 -0.37575E+04 -0.45951E+04 -0.38254E+03  0.00000E+00  0.00000E+00  0.10835E+02  0.17801E+02  0.22619E+01    619  0.00000E+00      0.000
     120.0000  0.00000E+00  0.31851E+00  0.12438E-02  0.89817E-01 -0.17410E-01 -0.15516E+02  0.15788E+02 -0.15547E+02  0.13296E+02 -0.39721E+01 -0.69671E+04 -0.47194E+04 -0.39042E+03  0.00000E+00  0.00000E+00  0.10720E+02  0.17801E+02  0.22630E+01    623  0.00000E+00      0.000
     121.0000  0.00000E+00  0.28212E+00  0.52293E-03  0.75326E-01 -0.16701E-01 -0.15516E+02  0.16070E+02 -0.15546E+02  0.13372E+02 -0.39889E+01 -0.77894E+04 -0.47945E+04 -0.39806E+03  0.00000E+00  0.00000E+00  0.10622E+02  0.17801E+02  0.22635E+01    625  0.00000E+00      0.000
     122.0000  0.00000E+00  0.32296E+00  0.53512E-04  0.83686E-01 -0.16035E-01 -0.15516E+02  0.16393E+02 -0.15546E+02  0.13457E+02 -0.40051E+01 -0.79600E+04 -0.48561E+04 -0.40530E+03  0.00000E+00  0.00000E+00  0.10525E+02  0.17801E+02  0.22636E+01    627  0.00000E+00      0.000
     123.0000  0.00000E+00  0.27008E+00  0.43446E-04  0.65394E-01 -0.15398E-01 -0.15516E+02  0.16663E+02 -0.15546E+02  0.13522E+02 -0.40205E+01 -0.80092E+04 -0.49392E+04 -0.41214E+03  0.00000E+00  0.00000E+00  0.10426E+02  0.17801E+02  0.22636E+01    628  0.00000E+00      0.000
     124.0000 -0.27700E+01  0.13720E+00 -0.27700E+01  0.13701E+00 -0.14779E-01 -0.18286E+02  0.16800E+02 -0.18316E+02  0.13627E+02 -0.40356E+01 -0.12688E+03 -0.65252E+03 -0.41889E+03  0.00000E+00  0.00000E+00  0.13077E+02  0.20571E+02  0.22636E+01    708  0.00000E+00      0.000
     125.0000 -0.70000E-01  0.26326E+00 -0.70000E-01  0.26326E+00 -0.14179E-01 -0.18356E+02  0.17063E+02 -0.18386E+02  0.13890E+02 -0.40501E+01 -0.31870E+03 -0.43994E+03 -0.42537E+03  0.00000E+00  0.00000E+00  0.12871E+02  0.20641E+02  0.22636E+01    726  0.00000E+00      0.000
     126.0000 -0.35000E+00  0.32308E+00 -0.35000E+00  0.32308E+00 -0.13599E-01 -0.18706E+02  0.17386E+02 -0.18736E+02  0.14214E+02 -0.40639E+01 -0.29665E+03 -0.43505E+03 -0.43164E+03  0.00000E+00  0.00000E+00  0.12884E+02  0.20991E+02  0.22636E+01    739  0.00000E+00      0.000
     127.0000  0.00000E+00  0.41344E+00  0.41910E-07  0.41344E+00 -0.13037E-01 -0.18706E+02  0.17800E+02 -0.18736E+02  0.14627E+02 -0.40772E+01 -0.49965E+03 -0.52977E+03 -0.43771E+03  0.00000E+00  0.00000E+00  0.12480E+02  0.20991E+02  0.22636E+01    743  0.00000E+00      0.000
     128.0000 -0.19000E+00  0.27737E+00 -0.19000E+00  0.27737E+00 -0.12497E-01 -0.18896E+02  0.18077E+02 -0.18926E+02  0.14904E+02 -0.40899E+01 -0.43416E+03 -0.55901E+03 -0.44355E+03  0.00000E+00  0.00000E+00  0.12379E+02  0.21181E+02  0.22636E+01    756  0.00000E+00      0.000
     129.0000 -0.90000E-01  0.23731E+00 -0.90000E-01  0.23731E+00 -0.11987E-01 -0.18986E+02  0.18314E+02 -0.19016E+02  0.15142E+02 -0.41021E+01 -0.51580E+03 -0.60178E+03 -0.44906E+03  0.00000E+00  0.00000E+00  0.12219E+02  0.21271E+02  0.22636E+01    769  0.00000E+00      0.000
     130.0000  0.00000E+00  0.34459E+00  0.35390E-07  0.34459E+00 -0.11520E-01 -0.18986E+02  0.18659E+02 -0.19017E+02  0.15486E+02 -0.41138E+01 -0.76027E+03 -0.72200E+03 -0.45410E+03  0.00000E+00  0.00000E+00  0.11889E+02  0.21271E+02  0.22636E+01    772  0.00000E+00      0.000
     131.0000  0.00000E+00  0.46083E+00  0.26077E-07  0.46083E+00 -0.11098E-01 -0.18986E+02  0.19120E+02 -0.19018E+02  0.15947E+02 -0.41249E+01 -0.11996E+04 -0.96518E+03 -0.45868E+03  0.00000E+00  0.00000E+00  0.11456E+02  0.21271E+02  0.22636E+01    774  0.00000E+00      0.000
     132.0000 -0.15000E+01  0.23671E+00 -0.15000E+01  0.23671E+00 -0.10701E-01 -0.20486E+02  0.19357E+02 -0.20518E+02  0.16184E+02 -0.41358E+01 -0.18198E+03 -0.51158E+03 -0.46296E+03  0.00000E+00  0.00000E+00  0.12706E+02  0.22771E+02  0.22636E+01    803  0.00000E+00      0.000
     133.0000  0.00000E+00  0.36769E+00  0.12759E-06  0.36769E+00 -0.10335E-01 -0.20486E+02  0.19724E+02 -0.20518E+02  0.16551E+02 -0.41463E+01 -0.42492E+03 -0.51884E+03 -0.46691E+03  0.00000E+00  0.00000E+00  0.12341E+02  0.22771E+02  0.22636E+01    810  0.00000E+00      0.000
     134.0000  0.00000E+00  0.47683E+00 -0.92201E-07  0.47683E+00 -0.99889E-02 -0.20486E+02  0.20201E+02 -0.20519E+02  0.17028E+02 -0.41564E+01 -0.65293E+03 -0.65850E+03 -0.47066E+03  0.00000E+00  0.00000E+00  0.11881E+02  0.22771E+02  0.22636E+01    813  0.00000E+00      0.000
     135.0000 -0.17000E+01  0.67324E-01 -0.17000E+01  0.67324E-01 -0.96507E-02 -0.22186E+02  0.20268E+02 -0.22219E+02  0.17096E+02 -0.41662E+01 -0.14816E+03 -0.32667E+03 -0.47431E+03  0.00000E+00  0.00000E+00  0.13500E+02  0.24471E+02  0.22636E+01    836  0.00000E+00      0.000
     136.0000  0.00000E+00  0.17401E+00  0.66403E-06  0.17401E+00 -0.93160E-02 -0.22186E+02  0.20442E+02 -0.22219E+02  0.17270E+02 -0.41757E+01 -0.29315E+03 -0.33020E+03 -0.47793E+03  0.00000E+00  0.00000E+00  0.13332E+02  0.24471E+02  0.22636E+01    842  0.00000E+00      0.000
     137.0000 -0.30000E+00  0.32297E+00 -0.30000E+00  0.32297E+00 -0.89813E-02 -0.22486E+02  0.20765E+02 -0.22519E+02  0.17593E+02 -0.41848E+01 -0.28109E+03 -0.35186E+03 -0.48155E+03  0.00000E+00  0.00000E+00  0.13301E+02  0.24771E+02  0.22636E+01    855  0.00000E+00      0.000
     138.0000  0.00000E+00  0.41362E+00 -0.12014E-06  0.41362E+00 -0.86517E-02 -0.22486E+02  0.21179E+02 -0.22520E+02  0.18006E+02 -0.41936E+01 -0.44016E+03 -0.43548E+03 -0.48510E+03  0.00000E+00  0.00000E+00  0.12902E+02  0.24771E+02  0.22636E+01    859  0.00000E+00      0.000
     139.0000  0.18274E-01  0.39619E+00  0.18274E-01  0.39619E+00 -0.84630E-02 -0.22468E+02  0.21575E+02 -0.22502E+02  0.18402E+02 -0.42021E+01 -0.62780E+03 -0.54615E+03 -0.48855E+03  0.00000E+00  0.00000E+00  0.12473E+02  0.24771E+02  0.22821E+01    861  0.00000E+00      0.000
     140.0000 -0.82000E+00  0.32501E+00 -0.82000E+00  0.32501E+00 -0.83748E-02 -0.23288E+02  0.21900E+02 -0.23321E+02  0.18727E+02 -0.42105E+01 -0.24146E+03 -0.43094E+03 -0.49111E+03  0.00000E+00  0.00000E+00  0.12959E+02  0.25591E+02  0.22821E+01    877  0.00000E+00      0.000
     141.0000 -0.35630E-02  0.46101E+00 -0.35629E-02  0.46101E+00 -0.83307E-02 -0.23291E+02  0.22361E+02 -0.23325E+02  0.19188E+02 -0.42188E+01 -0.49779E+03 -0.52066E+03 -0.49235E+03  0.00000E+00  0.00000E+00  0.12494E+02  0.25601E+02  0.22885E+01    890  0.00000E+00      0.000
     142.0000 -0.10000E+00  0.42678E+00 -0.10000E+00  0.42678E+00 -0.83177E-02 -0.23391E+02  0.22788E+02 -0.23425E+02  0.19615E+02 -0.42272E+01 -0.56056E+03 -0.62068E+03 -0.49273E+03  0.00000E+00  0.00000E+00  0.12159E+02  0.25701E+02  0.22885E+01    903  0.00000E+00      0.000
     143.0000 -0.22000E+00  0.27988E+00 -0.22000E+00  0.27988E+00 -0.83188E-02 -0.23611E+02  0.23068E+02 -0.23645E+02  0.19895E+02 -0.42355E+01 -0.46695E+03 -0.63437E+03 -0.49270E+03  0.00000E+00  0.00000E+00  0.12089E+02  0.25921E+02  0.22885E+01    916  0.00000E+00      0.000
     144.0000  0.17226E-01  0.47190E+00  0.17226E-01  0.47190E+00 -0.83197E-02 -0.23594E+02  0.23540E+02 -0.23629E+02  0.20367E+02 -0.42438E+01 -0.93960E+03 -0.82332E+03 -0.49268E+03  0.00000E+00  0.00000E+00  0.11640E+02  0.25931E+02  0.23145E+01    920  0.00000E+00      0.000
     145.0000  0.00000E+00  0.47405E+00  0.23679E-03  0.47091E+00 -0.83092E-02 -0.23594E+02  0.24014E+02 -0.23629E+02  0.20839E+02 -0.42521E+01 -0.16299E+04 -0.11848E+04 -0.49297E+03  0.00000E+00  0.00000E+00  0.11158E+02  0.25931E+02  0.23147E+01    922  0.00000E+00      0.000
     146.0000  0.00000E+00  0.49341E+00  0.25011E-02  0.41013E+00 -0.82850E-02 -0.23594E+02  0.24507E+02 -0.23627E+02  0.21275E+02 -0.42604E+01 -0.34781E+04 -0.19925E+04 -0.49366E+03  0.00000E+00  0.00000E+00  0.10683E+02  0.25931E+02  0.23163E+01    924  0.00000E+00      0.000
     147.0000 -0.26000E+00  0.37112E+00 -0.26000E+00  0.30272E+00 -0.82483E-02 -0.23854E+02  0.24878E+02 -0.23887E+02  0.21582E+02 -0.42687E+01 -0.73334E+03 -0.21001E+04 -0.49470E+03  0.00000E+00  0.00000E+00  0.10626E+02  0.26191E+02  0.23163E+01    942  0.00000E+00      0.000
     148.0000 -0.10100E+01  0.28026E+00 -0.10100E+01  0.27067E+00 -0.81946E-02 -0.24864E+02  0.25159E+02 -0.24897E+02  0.21832E+02 -0.42769E+01 -0.26125E+03 -0.11458E+04 -0.49621E+03  0.00000E+00  0.00000E+00  0.11379E+02  0.27201E+02  0.23163E+01    969  0.00000E+00      0.000
     149.0000 -0.22900E+01  0.32200E+00 -0.22900E+01  0.32200E+00 -0.81239E-02 -0.27154E+02  0.25481E+02 -0.27187E+02  0.22152E+02 -0.42850E+01 -0.12724E+03 -0.36825E+03 -0.49821E+03  0.00000E+00  0.00000E+00  0.13342E+02  0.29491E+02  0.23163E+01    994  0.00000E+00      0.000
     150.0000 -0.57000E+00  0.18651E+00 -0.57000E+00  0.18651E+00 -0.80365E-02 -0.27724E+02  0.25667E+02 -0.27757E+02  0.22339E+02 -0.42931E+01 -0.19073E+03 -0.26421E+03 -0.50068E+03  0.00000E+00  0.00000E+00  0.13716E+02  0.30061E+02  0.23163E+01   1008  0.00000E+00      0.000
     151.0000  0.39512E-01  0.45008E+00  0.39513E-01  0.45007E+00 -0.79344E-02 -0.27685E+02  0.26117E+02 -0.27719E+02  0.22789E+02 -0.43011E+01 -0.33872E+03 -0.34126E+03 -0.50358E+03  0.00000E+00  0.00000E+00  0.13284E+02  0.30061E+02  0.23542E+01   1012  0.00000E+00      0.000
     152.0000  0.00000E+00  0.38614E+00  0.65193E-08  0.38614E+00 -0.78271E-02 -0.27685E+02  0.26503E+02 -0.27719E+02  0.23175E+02 -0.43090E+01 -0.45103E+03 -0.42960E+03 -0.50660E+03  0.00000E+00  0.00000E+00  0.12869E+02  0.30061E+02  0.23547E+01   1015  0.00000E+00      0.000
     153.0000  0.00000E+00  0.26921E+00 -0.40978E-07  0.26921E+00 -0.77396E-02 -0.27685E+02  0.26773E+02 -0.27717E+02  0.23444E+02 -0.43167E+01 -0.56624E+03 -0.51107E+03 -0.50903E+03  0.00000E+00  0.00000E+00  0.12533E+02  0.30061E+02  0.23562E+01   1017  0.00000E+00      0.000
     154.0000  0.17510E-02  0.44629E+00  0.17510E-02  0.44629E+00 -0.76931E-02 -0.27683E+02  0.27219E+02 -0.27718E+02  0.23890E+02 -0.43244E+01 -0.75334E+03 -0.62714E+03 -0.51042E+03  0.00000E+00  0.00000E+00  0.12166E+02  0.30061E+02  0.23571E+01   1019  0.00000E+00      0.000
     155.0000 -0.18000E+00  0.27967E+00 -0.18000E+00  0.27967E+00 -0.76777E-02 -0.27863E+02  0.27499E+02 -0.27898E+02  0.24170E+02 -0.43321E+01 -0.53842E+03 -0.64829E+03 -0.51084E+03  0.00000E+00  0.00000E+00  0.12057E+02  0.30241E+02  0.23571E+01   1032  0.00000E+00      0.000
     156.0000 -0.28500E+01  0.21400E+00 -0.28500E+01  0.21400E+00 -0.76971E-02 -0.30713E+02  0.27713E+02 -0.30748E+02  0.24384E+02 -0.43398E+01 -0.10479E+03 -0.20756E+03 -0.51030E+03  0.00000E+00  0.00000E+00  0.14685E+02  0.33091E+02  0.23571E+01   1062  0.00000E+00      0.000
     157.0000 -0.15000E+00  0.26011E+00 -0.15000E+00  0.26011E+00 -0.77361E-02 -0.30863E+02  0.27973E+02 -0.30898E+02  0.24644E+02 -0.43475E+01 -0.21528E+03 -0.23593E+03 -0.50920E+03  0.00000E+00  0.00000E+00  0.14568E+02  0.33241E+02  0.23571E+01   1075  0.00000E+00      0.000
     158.0000 -0.10000E-01  0.30044E+00 -0.10000E-01  0.30044E+00 -0.77813E-02 -0.30873E+02  0.28273E+02 -0.30908E+02  0.24945E+02 -0.43553E+01 -0.29327E+03 -0.29086E+03 -0.50791E+03  0.00000E+00  0.00000E+00  0.14270E+02  0.33251E+02  0.23571E+01   1088  0.00000E+00      0.000
     159.0000 -0.20000E+00  0.40514E+00 -0.20000E+00  0.40514E+00 -0.78617E-02 -0.31073E+02  0.28678E+02 -0.31108E+02  0.25350E+02 -0.43631E+01 -0.30195E+03 -0.33036E+03 -0.50562E+03  0.00000E+00  0.00000E+00  0.14058E+02  0.33451E+02  0.23571E+01   1101  0.00000E+00      0.000
     160.0000  0.17363E-01  0.49641E+00  0.17363E-01  0.49641E+00 -0.80443E-02 -0.31056E+02  0.29175E+02 -0.31091E+02  0.25846E+02 -0.43711E+01 -0.47141E+03 -0.42074E+03 -0.50044E+03  0.00000E+00  0.00000E+00  0.13559E+02  0.33451E+02  0.23739E+01   1105  0.00000E+00      0.000
